,_id,company_size,joined,location,market,name,pitch,raised,stage,website
1151,5da6c89183093bd0fbc0b7eb,51-200,2012-10-01,San Francisco,Tours & Activities,ZOZI,"SaaS reservation system + consumer marketplace for tour, activity and event businesses",54300000.0,Acquired,zozi.com
1152,5da6c89183093bd0fbc0b7ec,51-200,2013-10-01,San Francisco,Internet Marketing,Extole,Acquire new customers at scale by rewarding the customers you have,19000000.0,Series C,Extole.com
1153,5da6c89183093bd0fbc0b7ed,51-200,2012-11-01,Palo Alto,Application Platforms,Instart,The world’s first endpoint-aware application delivery solution,140000000.0,,instartlogic.com
1154,5da6c89183093bd0fbc0b7ee,1-10,2012-11-01,San Francisco,Location Based Services,Cleanify,Cleaning Service Market Network,1800000.0,Seed,cleanify.com
1155,5da6c89183093bd0fbc0b7ef,1-10,2012-12-01,Austin,Project Management,Remark,Enterprise Video Collaboration,100000.0,,remarkhq.com
1156,5da6c89183093bd0fbc0b7f0,11-50,2015-08-01,Cambridge,Retail Technology,Squadle,Automating operations workflow for the $4.5T mult-unit retail industry,1000000.0,Seed,squadle.com
1157,5da6c89183093bd0fbc0b7f1,1-10,2014-01-01,Portland,Digital Marketing,Zembula,The leader in Reveal Marketing,1100000.0,Seed,zembula.com
1158,5da6c89183093bd0fbc0b7f2,1-10,2013-11-01,San Francisco,Hospitality,Roomstorm,Providing hotel rooms to airlines for distressed passengers,1220000.0,Seed,roomstorm.com
1159,5da6c89183093bd0fbc0b7f3,11-50,2014-09-01,San Francisco,Human Resources,Teleborder,Work Without Borders,,Acquired,teleborder.com
1160,5da6c89183093bd0fbc0b7f4,1-10,2015-01-01,Austin,Legal,JustLegal,The Lawyer Marketplace-as-a-Service,847500.0,Acquired,justlegal.com
1161,5da6c89183093bd0fbc0b7f5,1-10,2014-04-01,New York City,Retail Technology,Prayas Analytics,A/B testing for stores.,,-,prayasanalytics.com
1162,5da6c89183093bd0fbc0b7f6,1-10,2014-06-01,New York City,Small and Medium Businesses,Opticlose,The optimization engine for high volume sales,,-,opticlose.com
1163,5da6c89183093bd0fbc0b7f7,51-200,2015-06-01,San Francisco,-,Homebase,We are making hourly work easier for local businesses and their teams,26000000.0,Series B,joinhomebase.com
1164,5da6c89183093bd0fbc0b7f8,11-50,2015-09-01,San Francisco,Mobile Commerce,atVenu,Powering Live Event Merchandise,1100000.0,Seed,atVenu.com
1165,5da6c89183093bd0fbc0b7f9,11-50,2014-08-01,Los Angeles,Big Data Analytics,Conversion Logic,Conversion Logic is an advanced attribution SaaS platform.,5100000.0,Seed,conversionlogic.com
1166,5da6c89183093bd0fbc0b7fa,1-10,2015-01-01,Salt Lake City,Predictive Analytics,Assessments.com,Corrections/Human Services Marketplace,,-,assessments.com
1167,5da6c89183093bd0fbc0b7fb,11-50,2015-05-01,San Francisco,Insurance,Betterview,Building Insight,3608000.0,Seed,better.vu
1168,5da6c89183093bd0fbc0b7fc,11-50,2016-05-01,San Francisco,B2B,Upcall (YC W17),#1 Human-Powered Sales & Marketing Calling Platform. Engage & Qualify Leads in minutes.,2200000.0,,upcall.com
1169,5da6c89183093bd0fbc0b7fd,11-50,2010-08-01,Guadalajara,Human Resources,Wepow,Video Interviewing Platform,5400000.0,,wepow.com
1170,5da6c89183093bd0fbc0b7fe,11-50,2013-03-01,San Francisco,Crowdsourcing,DOZ,SaaS-powered marketing management solution,1600000.0,Seed,doz.com
1171,5da6c89183093bd0fbc0b7ff,11-50,2011-01-01,Paris,SaaS,Evercontact,ACQUIRED BY ONE MORE COMPANY INC.,770000.0,Seed,evercontact.com
1172,5da6c89183093bd0fbc0b800,11-50,2011-03-01,San Francisco,Energy Efficiency,WaterSmart Software,Opower for Water,13900000.0,Series B,watersmart.com
1173,5da6c89183093bd0fbc0b801,11-50,2011-05-01,San Mateo,Predictive Analytics,Jetlore,"Turn consumer behavior into structured, actionable data about your customers.",,Acquired,jetlore.com
1174,5da6c89183093bd0fbc0b802,,2012-07-01,Boulder,B2B,RoundPegg,"Align Culture, Engage People, Drive Success",4826042.0,Acquired,roundpegg.com
1175,5da6c89183093bd0fbc0b803,11-50,2011-06-01,New York City,SaaS,Videolicious,Automatic Video Creation,5150000.0,,videolicious.com
1176,5da6c89183093bd0fbc0b804,11-50,2011-06-01,San Francisco,Application Platforms,Koding,"Developer Environment as a Service, for individuals and teams.",19500000.0,Series B,koding.com
1177,5da6c89183093bd0fbc0b805,51-200,2012-01-01,Los Angeles,Social Media Advertising,Unified,technology and services to connect marketing data sets and optimize investments,44112800.0,Series B,unified.com
1178,5da6c89183093bd0fbc0b806,11-50,2011-08-01,Portland,Loyalty Programs,Chirpify,The Industry Leading Social Media Loyalty Platform,9300000.0,Series A,chirpify.com
1179,5da6c89183093bd0fbc0b807,51-200,2011-10-01,Vancouver,Social Media Marketing,Unbounce,"Build high-converting landing pages & popups for marketing campaigns, without developers.",850000.0,Seed,unbounce.com
1180,5da6c89183093bd0fbc0b808,11-50,2011-09-01,Ottawa,Retail Technology,360pi,Product & price intelligence for leading retailers and brands.,8200000.0,Acquired,360pi.com
1181,5da6c89183093bd0fbc0b809,11-50,2011-09-01,New York City,Construction,Fieldlens,Join The Building Revolution. Turn simple field updates into game-changing insights.,12600000.0,Acquired,fieldlens.com
1182,5da6c89183093bd0fbc0b80a,1-10,2012-03-01,San Francisco,-,BetterCompany,"We help companies connect with best candidates at the best time, when they're looking!",7700000.0,Seed,bettercompany.com
1183,5da6c89183093bd0fbc0b80b,11-50,2012-01-01,London,Twitter Applications,Audiense ( formerly SocialBro),Smart Social Intelligence: Uncover and connect with the right audience,1800000.0,Series A,audiense.com
1184,5da6c89183093bd0fbc0b80c,51-200,2014-12-01,New York City,Boston,JIBE,Recruiting software that transforms the hiring experience,40875000.0,Series B,jibe.com
1185,5da6c89183093bd0fbc0b80d,11-50,2014-05-01,San Francisco,Forums,Get Satisfaction,Online community platform connecting customers with companies,20850000.0,Acquired,getsatisfaction.com
1186,5da6c89183093bd0fbc0b80e,51-200,2014-05-01,San Francisco,B2B,Cantaloupe Systems,Cloud and Mobile Solutions for Vending Operators,12400000.0,Series C,cantaloupesys.com
1187,5da6c89183093bd0fbc0b80f,11-50,2012-02-01,New York City,Social Media Marketing,Sverve,Social Consumer Activation Marketplace connecting brands with the right influencers,965000.0,Acquired,sverve.com
1188,5da6c89283093bd0fbc0b810,11-50,2010-07-01,Mountain View,Productivity Software,Boomerang (Baydin),Email management that actually works. Makers of Boomerang.,412000.0,Seed,boomerangapp.com
1189,5da6c89283093bd0fbc0b811,11-50,2011-10-01,San Francisco,Cloud Computing,Hall,Team Communication Platform,6080000.0,Acquired,hall.com
1190,5da6c89283093bd0fbc0b812,51-200,2011-10-01,Washington DC,SaaS,Contactually,CRM for Professional Services,11500000.0,Acquired,contactually.com
1191,5da6c89283093bd0fbc0b813,11-50,2011-10-01,San Francisco,Sales Automation,MixRank,Competitive Sales Intelligence,1500000.0,Seed,mixrank.com
1192,5da6c89283093bd0fbc0b814,11-50,2012-07-01,San Mateo,Social Media Marketing,Viralheat,Data Driven Content and Social Marketing,4250000.0,Acquired,viralheat.com
1193,5da6c89283093bd0fbc0b815,51-200,2012-03-01,Mountain View,Web Design,UXPin,"Merging design and engineering into one world of better, faster product development.",11830000.0,Series A,uxpin.com
1194,5da6c89283093bd0fbc0b816,51-200,2012-08-01,Remote,Developer APIs,Zapier,Connecting Web Applications (YC S12),1200000.0,Seed,zapier.com
1195,5da6c89283093bd0fbc0b817,51-200,2013-02-01,San Diego,Android,SweetLabs,Building the largest app distribution platform in the world,21500000.0,Series C,sweetlabs.com
1196,5da6c89283093bd0fbc0b818,11-50,2012-06-01,Seattle,Cloud Infrastructure,Distelli,"Build, test and deploy any piece of code in minutes.",2875000.0,Acquired,distelli.com
1197,5da6c89283093bd0fbc0b819,11-50,2013-03-01,London,Artificial Intelligence,BioBeats,Artificial Intelligence for Healthy Living,3580000.0,,biobeats.com
1198,5da6c89283093bd0fbc0b81a,11-50,2014-01-01,Mountain View,Realtors,RealScout,(SalesForce + Zillow) for Residential Real Estate Industry,7100000.0,Series A,RealScout.com
1199,5da6c89283093bd0fbc0b81b,51-200,2012-11-01,-,Mobile Payments,Passport,Enterprise applications for urban mobility,58537500.0,Series C,passportinc.com
1200,5da6c89283093bd0fbc0b81c,1-10,2013-04-01,Seattle,Presentations,FlowVella,"Interactive, Multimedia Presentation Software That Gets Better Results",750000.0,,flowvella.com
1201,5da6c89283093bd0fbc0b81d,11-50,2014-10-01,San Francisco,B2B,Wootric,Measure and boost customer happiness.,2600000.0,Seed,wootric.com
1202,5da6c89283093bd0fbc0b81e,1-10,2015-01-01,Palo Alto,Legal,ROSS Intelligence,Siri for the law. We provide cited answers to natural language legal questions.,,-,rossintelligence.com
1203,5da6c89283093bd0fbc0b81f,1-10,2015-01-01,-,Retail Technology,CStorePro,Modern back-office for retail operators,,Acquired,cstorepro.com
1204,5da6c89283093bd0fbc0b820,11-50,2015-02-01,New York City,SaaS,Nestio,Nestio builds software the multifamily industry loves to use. Creators of Funnel.,11850000.0,Series A,nestio.com
1205,5da6c89283093bd0fbc0b821,1-10,2015-08-01,San Francisco,B2B,Riley,MailChimp for SMS,3075000.0,Seed,getrileynow.com
1206,5da6c89283093bd0fbc0b822,1-10,2015-08-01,San Francisco,Connected Cars,CarForce,the connected car company - 2016 Mobility Startup of the Year @ SxSW,100000.0,Seed,thecarforce.com
1207,5da6c89283093bd0fbc0b823,501-1000,2013-10-01,Paris,Cloud Infrastructure,Datadog,Monitoring and analytics for the cloud age,147900000.0,Series C,datadoghq.com
1208,5da6c89283093bd0fbc0b824,11-50,2012-06-01,New York City,Retail Technology,Stylitics,Cloud-based SaaS platform for retailers to automate & distribute visual content at scale,3224792.0,,stylitics.com
1209,5da6c89283093bd0fbc0b825,11-50,2013-06-01,Bellevue,Advertising Platforms,Thunder,"Enable digital marketing creative agility, personalization, and optimization.",9700000.0,,paperg.com
1210,5da6c89283093bd0fbc0b826,11-50,2012-10-01,New York City,Proximity Services,MobStac,Proximity & indoor location based marketing and analytics platform,2000000.0,Series B,mobstac.com
1211,5da6c89283093bd0fbc0b827,51-200,2012-02-01,New York City,Freelancers,Work Market,The on-demand labor platform,36000000.0,Acquired,workmarket.com
1212,5da6c89283093bd0fbc0b828,1-10,2012-08-01,Tokyo,Application Platforms,Coursebase,Coursebase is an enterprise SaaS application for managing employee training.,,-,coursebase.co
1213,5da6c89283093bd0fbc0b829,51-200,2012-11-01,San Francisco,Construction,Flux Data,Activating construction information to enable predictably great building.,37000000.0,Series B,flux.io
1214,5da6c89283093bd0fbc0b82a,11-50,2016-08-01,Oakland,Productivity Software,Notion,LEGO for Work,,-,notion.so
1215,5da6c89283093bd0fbc0b82b,11-50,2015-01-01,San Francisco,Social CRM,BackerKit,Crowdfunding backer management system | YC W13,,-,backerkit.com
1216,5da6c89283093bd0fbc0b82c,11-50,2013-05-01,San Francisco,Unifed Communications,Truly,Make Calling Your Competitive Advantage,,-,truly.co
1217,5da6c89283093bd0fbc0b82d,11-50,2013-10-01,Las Vegas,Human Resources,JobHive,Hiring Automation Made Simple,1604000.0,Seed,jobhive.com
1218,5da6c89283093bd0fbc0b82e,11-50,2013-12-01,Seattle,Social Media Marketing,Rival IQ,Rival IQ provides social media analytics and competitive insights to digital marketers.,1000000.0,,rivaliq.com
1219,5da6c89283093bd0fbc0b82f,11-50,2014-05-01,Redwood City,Information Security,ThreatStream,Community-vetted Threat Intelligence Platform,26300000.0,Series B,threatstream.com
1220,5da6c89283093bd0fbc0b830,1-10,2013-11-01,San Francisco,Social Media Platforms,Good Audience (Techstars London 2014),Social Media Marketing Pros that integrate tightly into your team,,-,goodaudience.com
1221,5da6c89283093bd0fbc0b831,1-10,2014-06-01,Boston,Nonprofits,Cuseum (Techstars '15),Helping museums and public attractions engage their visitors using mobile technology.,1408000.0,Seed,cuseum.com
1222,5da6c89283093bd0fbc0b832,51-200,2014-09-01,San Francisco,Lead Generation,Growbots,Outbound sales. 5 minutes a day. In one place,3100000.0,Seed,growbots.com
1223,5da6c89283093bd0fbc0b833,1-10,2015-12-01,San Francisco,Sales Automation,Elucify,Crowdsourced Lead Database,,-,elucify.com
1224,5da6c89283093bd0fbc0b834,11-50,2016-01-01,London,Legal Tech,Juro,The contract management platform your whole team will love,2750000.0,Seed,juro.com
1225,5da6c89283093bd0fbc0b835,1-10,2016-01-01,Sausalito,Social Media Marketing,Votion,Crafting the future of brand to consumer relationships.,,-,votion.co
1226,5da6c89283093bd0fbc0b836,11-50,2016-09-01,San Francisco,Training,WorkRamp,Empowering businesses to accelerate employee growth,2200000.0,Seed,workramp.com
1227,5da6c89283093bd0fbc0b837,51-200,2011-02-01,Philadelphia,Search Marketing,Sidecar,Machine learning technology for e-commerce marketing,18200000.0,,getsidecar.com
1228,5da6c89283093bd0fbc0b838,51-200,2011-03-01,New York City,K-12 Education,CareDox,Care coordination platform for parents and schools,6050000.0,Seed,caredox.com
1229,5da6c89283093bd0fbc0b839,51-200,2011-10-01,San Francisco,SaaS,Talkable,Referral Marketing Platform (YC W11),1200000.0,Seed,talkable.com
1230,5da6c89283093bd0fbc0b83a,201-500,2012-12-01,New York City,SaaS,Return Path,The Worldwide Leader in Email Intelligence,97300000.0,,returnpath.com
1231,5da6c89283093bd0fbc0b83b,11-50,2012-04-01,San Francisco,B2B,Mattermark,Organizing the world's business information,17200000.0,Acquired,mattermark.com
1232,5da6c89283093bd0fbc0b83c,51-200,2018-05-01,San Francisco,Hotels,Duetto,Hospitality's only Revenue Strategy Platform,143200000.0,Series D,duettocloud.com
1233,5da6c89283093bd0fbc0b83d,,2012-09-01,Chicago,Small and Medium Businesses,Belly,,24975000.0,Series B,bellycard.com
1234,5da6c89283093bd0fbc0b83e,11-50,2016-02-01,San Francisco,SaaS,Qordoba,Qordoba helps teams & companies write as one.,19500000.0,Series B,qordoba.com
1235,5da6c89283093bd0fbc0b83f,201-500,2013-09-01,Boston,Manufacturing,Salsify,Product Experience Management,54600000.0,Series C,salsify.com
1236,5da6c89283093bd0fbc0b840,11-50,2014-06-01,London,Messaging,Mainframe,A decentralized network for censorship-resistant message routing.,,-,mainframe.com
1237,5da6c89283093bd0fbc0b841,51-200,2014-07-01,San Francisco,Personalization,Blueshift,AI Powered Customer Engagement,29600000.0,Series B,getblueshift.com
1238,5da6c89283093bd0fbc0b842,1-10,2014-08-01,Waterloo,Email Marketing,Hive.co,Helping ecommerce brands send better email (YC S14),,-,hive.co
1239,5da6c89283093bd0fbc0b843,11-50,2014-12-01,San Francisco,Messaging,Assist,The automated assistant platform for message and voice. We power the enterprise.,5500000.0,Acquired,assi.st
1240,5da6c89283093bd0fbc0b844,11-50,2014-10-01,Mountain View,Big Data Analytics,GitPrime,Productivity analytics for software teams,181300000.0,Acquired,gitprime.com
1241,5da6c89283093bd0fbc0b845,11-50,2015-08-01,San Francisco,Predictive Analytics,Plate IQ,Redefining restaurant operations (YC S15),5300000.0,Seed,plateiq.com
1242,5da6c89283093bd0fbc0b846,1-10,2015-01-01,San Francisco,Developer APIs,Paid,Autopilot for Accounts Receivable,,-,paidlabs.com
1243,5da6c89283093bd0fbc0b847,51-200,2016-03-01,Buenos Aires,Email Marketing,stensul,Reimagine what’s possible with email.,7000000.0,Series A,stensul.com
1244,5da6c89283093bd0fbc0b848,11-50,2016-04-01,Oakland,Training,Elemeno Health,B2B SaaS virtual coach for frontline healthcare teams,1635000.0,Seed,elemenohealth.com
1245,5da6c89283093bd0fbc0b849,11-50,2016-06-01,San Francisco,Sales Automation,VoiceOps,AI coaching and training platform for call centers,11100000.0,Seed,voiceops.com
1246,5da6c89283093bd0fbc0b84a,11-50,2016-11-01,San Francisco,Big Data,NanoNets,Machine Learning as a Service for Developers,1620000.0,Seed,nanonets.ai
1247,5da6c89283093bd0fbc0b84b,51-200,2012-09-01,Boston,Sales Automation,Yesware,Your co-pilot in building lasting business relationships,48000000.0,,yesware.com
1248,5da6c89283093bd0fbc0b84c,11-50,2012-05-01,San Francisco,Business Analytics,Kissmetrics,"Get, keep and grow more customers with Customer Engagement Automation by Kissmetrics.",10800000.0,Seed,kissmetrics.com
1249,5da6c89283093bd0fbc0b84d,201-500,2015-08-01,Providence,Restaurants,Upserve,First-in-class restaurant management platform,40500000.0,Acquired,upserve.com
1250,5da6c89283093bd0fbc0b84e,501-1000,2013-02-01,New York City,Brand Marketing,Yext,Perfect Answers Everywhere.,88750000.0,,yext.com
1251,5da6c89283093bd0fbc0b84f,201-500,2013-12-01,San Francisco,Enterprise Resource Planning,Mavenlink,,66900000.0,Series D,mavenlink.com
1252,5da6c89283093bd0fbc0b850,201-500,2012-04-01,San Francisco,Small and Medium Businesses,Womply,We help small businesses thrive in a digital world.,30000000.0,Series B,womply.com
1253,5da6c89283093bd0fbc0b851,11-50,2012-05-01,San Francisco,Advertising Platforms,AdStage,Connecting the Paid Marketer to the Data That They Need,13800000.0,Series A,adstage.io
1254,5da6c89283093bd0fbc0b852,11-50,2013-03-01,San Mateo,Mobile Health,HealthCrowd,Industry's first end-to-end communications solution.,2100000.0,Seed,healthcrowd.com
1255,5da6c89283093bd0fbc0b853,11-50,2013-03-01,San Francisco,Startups,KITE,SRM - startup relationship manager - a smarter way to manage and discover startups,,-,KITEsrm.com
1256,5da6c89283093bd0fbc0b854,501-1000,2013-08-01,Vancouver,Human Resources,Zenefits,"Introducing the People Platform, because we're in it together.",583600000.0,Series C,zenefits.com
1257,5da6c89283093bd0fbc0b855,11-50,2013-10-01,Austin,Mobile Health,QueueDr,Healthcare's #1 automation software.,1530000.0,Series A,queuedr.com
1258,5da6c89283093bd0fbc0b856,51-200,2014-09-01,Palo Alto,Algorithms,HackerRank,Match every developer to the right job!,19900000.0,Series C,hackerrank.com
1259,5da6c89283093bd0fbc0b857,11-50,2014-08-01,San Mateo,Finance Technology,Checkbook,"No more paper, just send a Digital Check!",,-,checkbook.io
1260,5da6c89283093bd0fbc0b858,1-10,2014-10-01,San Francisco,B2B,Meadow,All-in-One Cannabis Dispensary Software,2100000.0,Seed,getmeadow.com
1261,5da6c89283093bd0fbc0b859,11-50,2014-12-01,San Francisco,Predictive Analytics,Smarking,Data Analytics for Parking,3000000.0,Seed,smarking.com
1262,5da6c89283093bd0fbc0b85a,11-50,2015-03-01,San Francisco,Temporary Staffing,Fountain,Hiring platform built for speed and scale,14750000.0,Series A,fountain.com
1263,5da6c89283093bd0fbc0b85b,11-50,2015-11-01,Burlingame,Finance Technology,Tesorio,The Cash Flow Performance Platform,,-,tesorio.com
1264,5da6c89283093bd0fbc0b85c,11-50,2015-04-01,San Francisco,Training,Enki,"1:1 skills training, for everyone",1500000.0,Seed,enki.com
